year,school_name,major_code,major_name,college,planned_enrollment,retest_count,admitted_count,retest_ratio,retest_max_score,retest_min_score,retest_avg_score,retest_politics_avg,retest_english_subject,retest_english_avg,retest_math_subject,retest_math_avg,retest_prof_subject,retest_prof_avg,admitted_max_score,admitted_min_score,admitted_avg_score,admitted_politics_avg,admitted_english_subject,admitted_english_avg,admitted_math_subject,admitted_math_avg,admitted_prof_subject,admitted_prof_avg
2026,空军工程大学,085400,电子信息,001 航空工程学院,5,0,0,,,,,,204英语二,,302数学二,,803控制工程基础,,,,,,204英语二,,302数学二,,803控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,空军工程大学,082500,航空宇航科学与技术,001 航空工程学院,19,1,1,1.0,,,,,201英语一,,301数学一,,806航空控制工程,,,,,,201英语一,,301数学一,,806航空控制工程,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,空军工程大学,085400,电子信息,005 装备管理与无人机工程学院,4,1,1,1.0,,,,,204英语二,,302数学二,,881自动控制原理,,,,,,204英语二,,302数学二,,881自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,空军工程大学,082500,航空宇航科学与技术,005 装备管理与无人机工程学院,7,0,0,,,,,,201英语一,,301数学一,,881自动控制原理,,,,,,201英语一,,301数学一,,881自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安邮电大学,081100,控制科学与工程,004 人工智能学院、自动化学院,16,,19,,,,,,201英语一,,301数学一,,828自动控制原理,,372.0,293.0,321.2,,201英语一,,301数学一,,828自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安邮电大学,080400,仪器科学与技术,004 人工智能学院、自动化学院,9,,2,,,,,,201英语一,,301数学一,,828自动控制原理,,328.0,321.0,314.0,,201英语一,,301数学一,,828自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安邮电大学,085406,控制工程,004 人工智能学院、自动化学院,43,,56,,,,,,204英语二,,302数学二,,828自动控制原理,,430.0,338.0,374.1,,204英语二,,302数学二,,828自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安邮电大学,085510,机器人工程,004 人工智能学院、自动化学院,12,,10,,,,,,204英语二,,302数学二,,828自动控制原理,,393.0,311.0,340.9,,204英语二,,302数学二,,828自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安科技大学,081100,控制科学与工程,006 电气与控制工程学院,19,4,3,1.33,347.0,265.0,294.0,62.2,201英语一,51.0,301数学一,83.0,818自动控制原理,98.0,347.0,265.0,294.0,,201英语一,,301数学一,,818自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安科技大学,085406,控制工程,006 电气与控制工程学院,54,93,62,1.5,380.0,262.0,312.6,59.3,204英语二,59.6,302数学二,94.1,818自动控制原理,99.7,380.0,262.0,322.1,,204英语二,,302数学二,,818自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安科技大学,0811J3,低空技术与工程,006 电气与控制工程学院,10,0,0,,,,,,201英语一,,301数学一,,818自动控制原理,,,,,,201英语一,,301数学一,,818自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安建筑科技大学,081100,控制科学与工程,010 信息与控制工程学院,53,27,27,1.0,381.0,267.0,312.7,59.3,201英语一,51.8,301数学一,80.7,836自动控制原理（含现代控制理论）,120.9,381.0,267.0,312.7,,201英语一,,301数学一,,836自动控制原理（含现代控制理论）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安建筑科技大学,0811Z1,智能建筑,010 信息与控制工程学院,5,0,0,1.11,345.0,278.0,316.2,59.4,201英语一,60.0,301数学一,89.4,836自动控制原理（含现代控制理论）,127.5,345.0,278.0,316.2,,201英语一,,301数学一,,836自动控制原理（含现代控制理论）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安建筑科技大学,085801,电气工程,011机电工程学院,46,51,46,1.11,,,,,204英语二,,302数学二,,874自动控制原理,,,,,,204英语二,,302数学二,,874自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安建筑科技大学,0811Z1,智能建筑,015建筑设备科学与工程学院,28,9,9,1.0,,,,,201英语一,,301数学一,,836自动控制原理（含现代控制理论）,,,,,,201英语一,,301数学一,,836自动控制原理（含现代控制理论）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安工程大学,081100,控制科学与工程 01/04方向,004 电子信息学院,9,,2,,,,,,201英语一,,301数学一,,813自动控制原理,,328.0,268.0,298.0,,201英语一,,301数学一,,813自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安工程大学,085400,电子信息01/03方向,004 电子信息学院,11,,25,,,,,,204英语二,,302数学二,,813自动控制原理,,382.0,264.0,318.6,,204英语二,,302数学二,,813自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,青岛大学,085406,控制工程,024 自动化学院,84,126,120,1.05,384.0,283.0,324.3,,204英语二,,302数学二,,825自动控制理论,,384.0,283.0,325.8,,204英语二,,302数学二,,825自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,青岛大学,081100,控制科学与工程,024 自动化学院,22,19,19,1.0,349.0,265.0,299.1,,201英语一,,301数学一,,825自动控制理论,,349.0,265.0,299.1,,201英语一,,301数学一,,825自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,青岛科技大学,081100,控制科学与工程,004 自动化学院,25,11,11,1.0,354.0,281.0,304.5,,201英语一或242德语或243法语,,301数学一,,816控制原理,,354.0,281.0,304.5,,201英语一或242德语或243法语,,301数学一,,816控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,青岛科技大学,085406,控制工程,004 自动化学院,50,82,82,1.0,396.0,264.0,321.7,,204英语(二)或242德语或243法语,,302数学(二),,816控制原理,,396.0,264.0,321.7,,204英语(二)或242德语或243法语,,302数学(二),,816控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,重庆邮电大学,081100,控制科学与工程,004 自动化学院,86,114,83,1.37,396.0,266.0,325.2,65.5,201英语一,56.0,301数学一,90.9,805自动控制原理,112.8,396.0,275.0,335.0,,201英语一,,301数学一,,805自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,重庆邮电大学,085406,控制工程,004 自动化学院,170,296,216,1.37,420.0,330.0,362.8,66.1,204英语二,70.5,302数学二,109.6,805自动控制原理,116.6,420.0,330.0,368.5,,204英语二,,302数学二,,805自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,重庆邮电大学,086102,道路交通运输,004 自动化学院,10,22,13,1.69,395.0,282.0,321.8,63.2,204英语二,66.1,302数学二,86.2,805自动控制原理,106.3,395.0,285.0,332.7,,204英语二,,302数学二,,805自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,重庆邮电大学,081100,控制科学与工程,017 重庆邮电大学远东联邦大学联合学院,20,,,,,,,,201英语一,,301数学一,,805自动控制原理,,,,,,201英语一,,301数学一,,805自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,桂林电子科技大学,081100,控制科学与工程,008 电子工程与自动化学院,25,8,8,1.0,352.0,284.0,323.4,57.4,201英语一,55.2,301数学一,85.0,808自动控制原理,125.1,352.0,284.0,323.4,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,广西科技大学,081100,控制科学与工程,002 自动化学院,21,1,1,1.0,,,,,201英语一,,301数学一,,803自动控制原理,,,,,,201英语一,,301数学一,,803自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,广西科技大学,085406,控制工程,002 自动化学院,36,37,36,1.03,382.0,257.0,309.62,53.59,204英语二,60.03,302数学二,75.38,803自动控制原理,120.81,382.0,257.0,310.83,,204英语二,,302数学二,,803自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,广西科技大学,085510,机器人工程,002 自动化学院,10,6,6,1.0,326.0,274.0,308.33,54.67,204英语二,50.17,302数学二,81.33,803自动控制原理,122.17,326.0,274.0,308.33,,204英语二,,302数学二,,803自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,山西大学,081100,控制科学与工程,024 自动化与软件学院,17,11,11,1.0,367.0,284.0,318.6,53.7,201英语一,50.2,301数学一,86.9,865自动控制原理,127.8,367.0,284.0,318.6,,201英语一,,301数学一,,865自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,山西大学,0811Z1,低空智能控制工程,024 自动化与软件学院,8,,,,,,,,201英语一,,301数学一,,865自动控制原理,,,,,,201英语一,,301数学一,,865自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,山西大学,085406,控制工程,024 自动化与软件学院,52,98,79,1.24,416.0,328.0,364.1,56.5,204英语二,66.1,302数学二,106.4,865自动控制原理,135.1,416.0,328.0,368.7,,204英语二,,302数学二,,865自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,太原科技大学,081100,控制科学与工程,015 电子信息工程学院,30,1,1,1.0,296.0,296.0,296.0,,201英语一,,301数学一,,825自动控制理论,,296.0,296.0,296.0,,201英语一,,301数学一,,825自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,太原科技大学,085406,控制工程,015 电子信息工程学院,42,35,33,1.06,380.0,265.0,322.7,,204英语二,,302数学二,,825自动控制理论,,380.0,272.0,324.7,,204英语二,,302数学二,,825自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,兰州理工大学,081100,控制科学与工程,003 自动化与电气工程学院,40,8,8,1.0,368.0,264.0,313.6,69.4,201英语一,54.2,301数学一,84.5,835自动控制原理,105.5,368.0,264.0,313.6,,201英语一,,301数学一,,835自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,兰州理工大学,085406,控制工程,003 自动化与电气工程学院,80,127,108,1.21,399.0,270.0,321.8,64.2,204英语二,62.6,302数学二,88.6,835自动控制原理,106.3,399.0,270.0,330.1,,204英语二,,302数学二,,835自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湖北工业大学,081100,控制科学与工程,002 电气与电子工程学院,20,6,5,1.2,324.0,267.0,306.83,55.0,201英语一,51.5,301数学一,97.3,811自动控制理论,103.0,321.0,267.0,303.4,,201英语一,,301数学一,,811自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湖北工业大学,085406,控制工程,002 电气与电子工程学院,24,31,24,1.29,396.0,264.0,328.35,56.1,204英语二,62.9,302数学二,100.4,811自动控制理论,108.9,396.0,276.0,340.8,,204英语二,,302数学二,,811自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湖北工业大学,080400,仪器科学与技术,001 机械工程学院,17,4,4,1.0,321.0,296.0,313.5,58.5,201英语一,56.75,301数学一,81.5,803控制工程基础,116.75,321.0,296.0,313.5,,201英语一,,301数学一,,803控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湖北工业大学,085407,仪器仪表工程,001 机械工程学院,34,26,26,1.0,403.0,267.0,334.81,55.54,204英语二,58.27,302数学二,95.31,803控制工程基础,125.69,403.0,267.0,334.81,,204英语二,,302数学二,,803控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京建筑大学,081100,控制科学与工程,004 智能科学与技术学院,17,7,7,1.0,341.0,273.0,306.0,53.6,201英语一,53.9,301数学一,72.7,832自动控制原理,125.9,341.0,273.0,306.0,,201英语一,,301数学一,,832自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京建筑大学,081100,控制工程,004 智能科学与技术学院,27,26,26,1.0,386.0,276.0,323.4,52.8,204英语二,61.3,302数学二,86.5,832自动控制原理,122.9,386.0,276.0,323.4,,204英语二,,302数学二,,832自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北方工业大学,081100,控制科学与工程,001 电气与控制工程学院（无人机学院）,36,6,6,1.0,343.0,267.0,305.5,56.8,201英语一,55.5,301数学一,75.3,851自动控制原理,117.8,343.0,267.0,305.5,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北方工业大学,080800,电气工程,001 电气与控制工程学院（无人机学院）,21,1,1,1.0,,,,,201英语一,,301数学一,,851自动控制原理,,,,,,201英语一,,301数学一,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北方工业大学,085406,控制工程,001 电气与控制工程学院（无人机学院）,59,86,76,1.13,394.0,265.0,318.0,53.7,204英语二,63.7,302数学二,88.0,851自动控制原理,112.6,394.0,269.0,322.6,,204英语二,,302数学二,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北方工业大学,085801,电气工程,001 电气与控制工程学院（无人机学院）,46,58,54,1.07,397.0,265.0,319.7,52.4,204英语二,61.6,302数学二,92.2,851自动控制原理,113.5,397.0,265.0,319.3,,204英语二,,302数学二,,851自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,内蒙古工业大学,081100,控制科学与工程,013 电力学院,14,3,2,1.5,325.0,278.0,298.7,61.3,201英语一,46.7,301数学一,83.0,827自动控制原理,107.7,325.0,278.0,301.5,,201英语一,,301数学一,,827自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,内蒙古工业大学,085406,控制工程,013 电力学院,27,29,28,1.04,365.0,266.0,301.2,60.3,204英语二,53.8,302数学二,82.8,827自动控制原理,104.3,365.0,266.0,302.2,,204英语二,,302数学二,,827自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,湘潭大学,081100,控制科学与工程,049 自动化与电子信息学院,21,5,5,1.0,304.0,264.0,281.4,61.4,201英语一,50.0,301数学一,86.2,837 自动控制原理,83.8,304.0,264.0,281.4,,201英语一,,301数学一,,837 自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,浙江理工大学,081100,控制科学与工程,007 信息科学与工程学院（网络空间安全学院）,11,11,11,1.0,346.0,287.0,314.8,61.63,201英语一,60.18,301数学一,84.9,851自动控制理论,108.09,346.0,287.0,314.8,,201英语一,,301数学一,,851自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,浙江理工大学,085406,控制工程,007 信息科学与工程学院（网络空间安全学院）,50,81,67,1.21,414.0,313.0,365.5,63.04,204英语二,69.53,302数学二,113.61,851自动控制理论,119.34,414.0,313.0,367.1,,204英语二,,302数学二,,851自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,上海理工大学,081100,控制科学与工程,002 光电信息与计算机工程学院,30,35,35,1.0,388.0,264.0,311.3,58.1,201英语一,24.1,301数学一,84.5,867自动控制原理综合,114.6,388.0,264.0,311.3,,201英语一,,301数学一,,867自动控制原理综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,上海理工大学,0811J1,低空技术与工程,002 光电信息与计算机工程学院,30,10,10,1.0,,,,,201英语一,,301数学一,,867自动控制原理综合,,,,,,201英语一,,301数学一,,867自动控制原理综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,上海理工大学,085406,控制工程,002 光电信息与计算机工程学院,94,145,117,1.2,430.0,277.0,355.0,58.6,204英语二,72.2,302数学二,107.3,867自动控制原理综合,117.1,430.0,294.0,362.8,,204英语二,,302数学二,,867自动控制原理综合,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,陕西科技大学,081100,控制科学与工程,006 电气与控制工程学院,17,5,5,1.0,348.0,283.0,312.2,59.0,201英语一,51.0,301数学一,92.2,807自动控制原理,110.0,348.0,283.0,312.2,,201英语一,,301数学一,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,陕西科技大学,085400,电子信息(11) 控制工程,006 电气与控制工程学院,47,70,53,1.32,404.0,276.0,329.8,59.8,204英语二,64.5,302数学二,96.4,807自动控制原理,109.1,404.0,285.0,340.6,,204英语二,,302数学二,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,陕西科技大学,080800,电气工程,006 电气与控制工程学院,12,5,5,1.0,338.0,265.0,303.6,59.8,201英语一,44.6,301数学一,83.2,807自动控制原理,116.0,338.0,265.0,303.6,,201英语一,,301数学一,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,陕西科技大学,085801,电气工程,006 电气与控制工程学院,22,35,28,1.25,430.0,272.0,341.3,61.8,204英语二,67.0,302数学二,101.1,807自动控制原理,111.4,430.0,281.0,349.6,,204英语二,,302数学二,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安工业大学,081102,检测技术与自动化装置,004 电子信息工程学院,9,1,1,1.0,303.0,303.0,303.0,,201英语一,,301数学一,,810自动控制理论,,,,,,201英语一,,301数学一,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安工业大学,081101,控制理论与控制工程,004 电子信息工程学院,22,,11,,,,,60.0,201英语一,50.73,301数学一,77.91,810自动控制理论,118.27,345.0,266.0,306.91,,201英语一,,301数学一,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安工业大学,085400,电子信息01智能控制与自主系统,004 电子信息工程学院,50,,50,,,,,59.38,204英语二,58.0,302数学二,87.5,810自动控制理论,119.7,374.0,279.0,324.58,,204英语二,,302数学二,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安工业大学,081105,导航、制导与控制,004 电子信息工程学院,6,0,0,,,,,,201英语一,,301数学一,,810自动控制理论,,,,,,201英语一,,301数学一,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安工业大学,0811J2,低空技术与工程,004 电子信息工程学院,2,0,0,,,,,,201英语一,,301数学一,,810自动控制理论,,,,,,201英语一,,301数学一,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安工业大学,081101,控制理论与控制工程,018 交叉创新研究院,2,0,0,,,,,,201英语一,,301数学一,,810自动控制理论,,,,,,201英语一,,301数学一,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安工业大学,081103,系统工程,018 交叉创新研究院,2,0,0,,,,,,201英语一,,301数学一,,810自动控制理论,,,,,,201英语一,,301数学一,,810自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,武汉科技大学,081100,控制科学与工程,004 人工智能与自动化学院,29,24,21,1.14,383.0,279.0,333.2,57.2,201英语一,61.2,301数学一,92.7,814自动控制原理,122.7,383.0,279.0,335.9,,201英语一,,301数学一,,814自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,武汉科技大学,085400,电子信息02 人工智能与控制工程,004 人工智能与自动化学院,75,105,83,1.27,414.0,302.0,350.5,56.9,204英语二,67.6,302数学二,106.4,814自动控制原理,119.7,414.0,302.0,357.3,,204英语二,,302数学二,,814自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京信息科技大学,081100,控制科学与工程,003 自动化学院,27,9,9,1.0,374.0,279.0,325.4,59.7,201英语一,58.2,301数学一,101.0,803自动控制原理,106.6,374.0,279.0,325.4,,201英语一,,301数学一,,803自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京信息科技大学,085406,控制工程,003 自动化学院,95,170,114,1.5,412.0,287.0,332.7,61.9,204英语二,62.0,302数学二,104.6,803自动控制原理,104.3,412.0,287.0,342.5,,204英语二,,302数学二,,803自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京信息科技大学,085410,人工智能,003 自动化学院,19,8,8,1.0,398.0,267.0,340.0,64.6,204英语二,63.2,302数学二,106.5,803自动控制原理,105.8,398.0,267.0,340.0,,204英语二,,302数学二,,803自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京信息科技大学,0811J1,低空技术与工程,003 自动化学院,8,0,8,,,,,,201英语一,,301数学一,,803自动控制原理,,,,,,201英语一,,301数学一,,803自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京信息科技大学,140500,智能科学与技术,003 自动化学院,4,0,4,,,,,,201英语一,,301数学一,,803自动控制原理,,,,,,201英语一,,301数学一,,803自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江苏科技大学,081100,控制科学与工程,004 自动化学院,16,4,4,1.0,346.0,298.0,330.0,64.0,201英语一,61.0,301数学一,9402.0,808自动控制原理,110.8,346.0,298.0,330.0,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江苏科技大学,085406,控制工程,004 自动化学院,49,95,57,1.4,417.0,298.0,336.7,59.0,204英语二,56.0,302数学二,80.0,808自动控制原理,128.0,417.0,321.0,351.1,,204英语二,,302数学二,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江苏科技大学,0811J2,低空技术与工程,004 自动化学院,4,0,0,,,,,,201英语一,,301数学一,,808自动控制原理,,,,,,201英语一,,301数学一,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江苏科技大学,085407,仪器仪表工程,004 自动化学院,14,4,4,1.0,,,,,204英语二,,302数学二,,808自动控制原理,,,,,,204英语二,,302数学二,,808自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京信息工程大学,081100,控制科学与工程,009 自动化学院,27,29,27,1.07,361.0,265.0,304.6,,201英语一,,301数学一,,817自动控制原理,,361.0,265.0,306.0,,201英语一,,301数学一,,817自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京信息工程大学,085406,控制工程,009 自动化学院,99,150,115,1.3,431.0,349.0,373.4,,204英语二,,302数学二,,817自动控制原理,,431.0,349.0,377.0,,204英语二,,302数学二,,817自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京信息工程大学,085510,机器人工程,009 自动化学院,9,14,12,1.17,412.0,332.0,356.6,,204英语二,,302数学二,,817自动控制原理,,412.0,336.0,360.2,63.9,204英语二,69.6,302数学二,118.7,817自动控制原理,104.4,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京信息工程大学,085406,控制工程,034 南信大无锡研究生联合培养基地,30,45,29,1.55,393.0,298.0,339.2,,204英语二,,302数学二,,817自动控制原理,,393.0,307.0,349.3,60.0,204英语二,70.8,302数学二,108.1,817自动控制原理,100.4,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京信息工程大学,085510,机器人工程,034 南信大无锡研究生联合培养基地,10,16,10,1.6,408.0,277.0,319.9,,204英语二,,302数学二,,817自动控制原理,,408.0,277.0,337.3,60.0,204英语二,70.8,302数学二,108.1,817自动控制原理,100.4,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京信息工程大学,085400,电子信息（沃特福德学院-中外合作办学）,009 自动化学院,15,9,9,1.0,370.0,287.0,326.2,,204英语二,,302数学二,,817自动控制原理,,370.0,287.0,326.2,60.0,204英语二,70.6,302数学二,103.0,817自动控制原理,92.6,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽工程大学,081100,控制科学与工程,003 电气工程学院,23,11,11,1.0,366.0,267.0,300.4,62.2,201英语一,52.8,301数学一,72.1,811自动控制原理,113.3,366.0,267.0,300.4,,201英语一,,301数学一,,811自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽工程大学,085406,控制工程,003 电气工程学院,25,37,30,1.23,393.0,244.0,355.9,61.1,204英语二,68.4,302数学二,104.3,811自动控制原理,122.1,387.0,244.0,355.5,,204英语二,,302数学二,,811自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽工程大学,085406,控制工程,017 卓越工程师学院（奇瑞学院）,4,4,4,1.0,325.0,290.0,313.8,58.5,204英语二,53.2,302数学二,89.0,811自动控制原理,113.0,325.0,290.0,313.8,,204英语二,,302数学二,,811自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽工程大学,0802J1,人工智能,016 人工智能学院,4,3,3,1.0,343.0,296.0,318.3,60.0,204英语二,48.7,302数学二,74.3,836控制工程基础,135.3,343.0,296.0,318.3,,204英语二,,302数学二,,836控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽工程大学,0802J7,仿生与人形机器人,016 人工智能学院,3,0,0,,,,,,201英语一,,301数学一,,836控制工程基础,,,,,,201英语一,,301数学一,,836控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽工程大学,085410,人工智能,016 人工智能学院,15,3,3,1.0,396.0,320.0,359.3,61.3,204英语二,72.0,302数学二,91.3,836控制工程基础,134.7,396.0,320.0,359.3,,204英语二,,302数学二,,836控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,安徽工程大学,085510,机器人工程,016 人工智能学院,26,31,31,1.0,408.0,276.0,330.7,58.8,204英语二,61.5,302数学二,83.0,836控制工程基础,127.4,408.0,276.0,330.7,,204英语二,,302数学二,,836控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,长沙理工大学,081100,控制科学与工程,023 人工智能学院,38,13,13,1.0,335.0,296.0,310.5,,201英语一,,301数学一,,825自动控制理论（含现代控制理论）,,335.0,296.0,310.5,,201英语一,,301数学一,,825自动控制理论（含现代控制理论）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,长沙理工大学,085406,控制工程,023 人工智能学院,54,54,41,1.37,372.0,292.0,335.9,64.1,204英语二,68.1,302数学二,103.2,825自动控制理论（含现代控制理论）,100.5,372.0,301.0,343.0,,204英语二,,302数学二,,825自动控制理论（含现代控制理论）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京邮电大学,080400,仪器科学与技术,005 自动化学院,12,10,6,1.6,354.0,272.0,305.0,60.8,201英语一,55.7,301数学一,78.1,812自动控制原理,111.0,354.0,272.0,297.0,,201英语一,,301数学一,,812自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京邮电大学,080800,电气工程,005 自动化学院,8,11,11,1.0,356.0,272.0,309.0,62.3,201英语一,53.6,301数学一,82.7,812自动控制原理,111.1,356.0,272.0,309.0,,201英语一,,301数学一,,812自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京邮电大学,081100,控制科学与工程,005 自动化学院,23,62,46,1.35,410.0,281.0,328.0,60.9,201英语一,59.4,301数学一,92.1,812自动控制原理,115.9,410.0,294.0,340.0,,201英语一,,301数学一,,812自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京邮电大学,085400,电子信息,005 自动化学院,95,188,117,1.6,435.0,363.0,385.0,63.0,204英语二,77.3,302数学二,123.6,812自动控制原理,122.0,435.0,365.0,393.0,,204英语二,,302数学二,,812自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
